user_id,grant_id,match_data,reason,created_at
b2cfa3d9-697a-44b8-a19e-7160b20d7324,5,"{""grant_id"": ""005"", ""name"": ""Fintech Innovation Challenge"", ""relevance_score"": 90.0, ""funding_amount"": ""\u20b912,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-08-31"", ""reason"": ""Although the startup is not directly in fintech, it operates in technology, which is a closely related sector. The grant supports scalable solutions, which aligns with the growth stage of Rs Symbol Test Startup. The funding amount of \u20b912,00,000 is appropriate, and the national focus allows for easy access given the startup's location in Mumbai."", ""sector"": ""Fintech"", ""eligibility"": ""Fintech startups with scalable solutions"", ""application_link"": ""https://fintech.gov.in/challenge"", ""stage"": ""Start-up|Growth/Scale-up""}","Although the startup is not directly in fintech, it operates in technology, which is a closely related sector. The grant supports scalable solutions, which aligns with the growth stage of Rs Symbol Test Startup. The funding amount of ₹12,00,000 is appropriate, and the national focus allows for easy access given the startup's location in Mumbai.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,3,"{""grant_id"": ""003"", ""name"": ""Innovation Scale-up Grant"", ""relevance_score"": 85.0, ""funding_amount"": ""\u20b925,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-31"", ""reason"": ""This grant targets established startups ready to scale, which matches the growth stage of Rs Symbol Test Startup. The funding amount of \u20b925,00,000 is ideal for a company with significant revenue. The grant's focus on technology and process innovation aligns with the startup's objectives, making it a strong match."", ""sector"": ""Technology|Manufacturing"", ""eligibility"": ""Established startups ready to scale"", ""application_link"": ""https://scaleup.gov.in"", ""stage"": ""Growth/Scale-up|Established""}","This grant targets established startups ready to scale, which matches the growth stage of Rs Symbol Test Startup. The funding amount of ₹25,00,000 is ideal for a company with significant revenue. The grant's focus on technology and process innovation aligns with the startup's objectives, making it a strong match.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,8,"{""grant_id"": ""008"", ""name"": ""Women Entrepreneurs Scheme"", ""relevance_score"": 80.0, ""funding_amount"": ""\u20b95,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-15"", ""reason"": ""This grant is aimed at first-time women entrepreneurs, which aligns with the startup's woman-owned status. While the startup is not a first-time venture, the funding amount of \u20b95,00,000 could still be beneficial for specific projects. The national focus and general eligibility criteria make it accessible."", ""sector"": ""All Sectors"", ""eligibility"": ""First-time women entrepreneurs"", ""application_link"": ""https://women.gov.in/startup"", ""stage"": ""Ideation|Start-up""}","This grant is aimed at first-time women entrepreneurs, which aligns with the startup's woman-owned status. While the startup is not a first-time venture, the funding amount of ₹5,00,000 could still be beneficial for specific projects. The national focus and general eligibility criteria make it accessible.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,6,"{""grant_id"": ""006"", ""name"": ""Social Enterprise Grant"", ""relevance_score"": 75.0, ""funding_amount"": ""\u20b98,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-15"", ""reason"": ""This grant supports social enterprises, which may align with the startup's potential social impact through its technology. The funding amount of \u20b98,00,000 is suitable for growth-stage projects. However, the startup's primary focus on technology may not fully align with the social enterprise sector."", ""sector"": ""Social Enterprise"", ""eligibility"": ""Non-profit and social enterprises"", ""application_link"": ""https://social.gov.in/grants"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant supports social enterprises, which may align with the startup's potential social impact through its technology. The funding amount of ₹8,00,000 is suitable for growth-stage projects. However, the startup's primary focus on technology may not fully align with the social enterprise sector.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,9,"{""grant_id"": ""009"", ""name"": ""Green Technology Fund"", ""relevance_score"": 70.0, ""funding_amount"": ""\u20b918,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-15"", ""reason"": ""While the startup does not directly focus on clean energy or environmental solutions, the grant's support for innovative technology could be relevant if the startup's technology has environmental applications. The funding amount of \u20b918,00,000 is substantial, but the alignment with the startup's core focus is weaker."", ""sector"": ""Clean Energy|Environment"", ""eligibility"": ""Startups working on sustainable solutions"", ""application_link"": ""https://greentech.gov.in"", ""stage"": ""Start-up|Growth/Scale-up""}","While the startup does not directly focus on clean energy or environmental solutions, the grant's support for innovative technology could be relevant if the startup's technology has environmental applications. The funding amount of ₹18,00,000 is substantial, but the alignment with the startup's core focus is weaker.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,12,"{""grant_id"": ""012"", ""name"": ""Rural Development Grant"", ""relevance_score"": 65.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-30"", ""reason"": ""This grant is aimed at startups addressing rural challenges, which may not directly align with the startup's focus on technology. However, if the startup's technology can be applied to rural development, it could be a fit. The funding amount of \u20b910,00,000 is reasonable, but the relevance is lower due to sector misalignment."", ""sector"": ""Agriculture|Social Enterprise"", ""eligibility"": ""Startups addressing rural challenges"", ""application_link"": ""https://rural.gov.in/development"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant is aimed at startups addressing rural challenges, which may not directly align with the startup's focus on technology. However, if the startup's technology can be applied to rural development, it could be a fit. The funding amount of ₹10,00,000 is reasonable, but the relevance is lower due to sector misalignment.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,4,"{""grant_id"": ""004"", ""name"": ""Biotech Research Fund"", ""relevance_score"": 60.0, ""funding_amount"": ""\u20b920,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-30"", ""reason"": ""This grant focuses on biotech startups, which does not align with the technology sector of Rs Symbol Test Startup. The funding amount of \u20b920,00,000 is significant, but the mismatch in sector focus and eligibility criteria makes it less relevant."", ""sector"": ""Biotech"", ""eligibility"": ""Biotech startups with innovative solutions"", ""application_link"": ""https://biotech.gov.in/grants"", ""stage"": ""Ideation|Start-up""}","This grant focuses on biotech startups, which does not align with the technology sector of Rs Symbol Test Startup. The funding amount of ₹20,00,000 is significant, but the mismatch in sector focus and eligibility criteria makes it less relevant.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,11,"{""grant_id"": ""011"", ""name"": ""Healthcare Innovation Fund"", ""relevance_score"": 55.0, ""funding_amount"": ""\u20b922,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-20"", ""reason"": ""This grant targets healthcare and medical device startups, which does not align with the technology focus of Rs Symbol Test Startup. Although the funding amount of \u20b922,00,000 is attractive, the sector misalignment significantly reduces its relevance."", ""sector"": ""Biotech|Healthcare"", ""eligibility"": ""Healthcare and medical device startups"", ""application_link"": ""https://healthcare.gov.in/innovation"", ""stage"": ""Growth/Scale-up""}","This grant targets healthcare and medical device startups, which does not align with the technology focus of Rs Symbol Test Startup. Although the funding amount of ₹22,00,000 is attractive, the sector misalignment significantly reduces its relevance.",2025-10-24T11:54:11.470079+00:00
b2cfa3d9-697a-44b8-a19e-7160b20d7324,7,"{""grant_id"": ""007"", ""name"": ""Manufacturing Excellence"", ""relevance_score"": 50.0, ""funding_amount"": ""\u20b930,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-30"", ""reason"": ""This grant is focused on manufacturing startups, which does not align with the technology sector of Rs Symbol Test Startup. The funding amount of \u20b930,00,000 is substantial, but the lack of sector alignment and specific eligibility criteria makes it a poor match."", ""sector"": ""Manufacturing"", ""eligibility"": ""Manufacturing startups with export potential"", ""application_link"": ""https://manufacturing.gov.in"", ""stage"": ""Established""}","This grant is focused on manufacturing startups, which does not align with the technology sector of Rs Symbol Test Startup. The funding amount of ₹30,00,000 is substantial, but the lack of sector alignment and specific eligibility criteria makes it a poor match.",2025-10-24T11:54:11.470079+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,1,"{""grant_id"": ""001"", ""name"": ""Women Innovators Fund"", ""relevance_score"": 95.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-30"", ""reason"": ""The startup is woman-owned and operates in the technology sector, which aligns perfectly with the grant's focus on women-led startups in tech. The stage of the startup (Growth/Scale-up) matches the grant's target stage, and the funding amount of \u20b910,00,000 is suitable for a startup with a revenue of \u20b930,000,000. The grant also offers mentorship and training, which can support the startup's growth."", ""sector"": ""Technology|Fintech"", ""eligibility"": ""Women-led startups in tech sector"", ""application_link"": ""https://grants.gov.in/women-innovators"", ""stage"": ""Growth/Scale-up""}","The startup is woman-owned and operates in the technology sector, which aligns perfectly with the grant's focus on women-led startups in tech. The stage of the startup (Growth/Scale-up) matches the grant's target stage, and the funding amount of ₹10,00,000 is suitable for a startup with a revenue of ₹30,000,000. The grant also offers mentorship and training, which can support the startup's growth.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,3,"{""grant_id"": ""003"", ""name"": ""Innovation Scale-up Grant"", ""relevance_score"": 90.0, ""funding_amount"": ""\u20b925,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-31"", ""reason"": ""This grant targets established startups ready to scale, which aligns with the PDF Delay Test Startup's growth stage. The funding amount of \u20b925,00,000 is appropriate given the startup's revenue. Although the grant has a broader sector focus that includes manufacturing, it still supports technology innovations, making it a relevant option for the startup."", ""sector"": ""Technology|Manufacturing"", ""eligibility"": ""Established startups ready to scale"", ""application_link"": ""https://scaleup.gov.in"", ""stage"": ""Growth/Scale-up|Established""}","This grant targets established startups ready to scale, which aligns with the PDF Delay Test Startup's growth stage. The funding amount of ₹25,00,000 is appropriate given the startup's revenue. Although the grant has a broader sector focus that includes manufacturing, it still supports technology innovations, making it a relevant option for the startup.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,8,"{""grant_id"": ""008"", ""name"": ""Women Entrepreneurs Scheme"", ""relevance_score"": 88.0, ""funding_amount"": ""\u20b95,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-15"", ""reason"": ""As a woman-owned startup, the PDF Delay Test Startup meets the eligibility criteria for this grant aimed at first-time women entrepreneurs. The funding amount of \u20b95,00,000 is lower than the startup's revenue, but it can still provide valuable support. The grant's national focus and mentorship opportunities are beneficial for the startup's development."", ""sector"": ""All Sectors"", ""eligibility"": ""First-time women entrepreneurs"", ""application_link"": ""https://women.gov.in/startup"", ""stage"": ""Ideation|Start-up""}","As a woman-owned startup, the PDF Delay Test Startup meets the eligibility criteria for this grant aimed at first-time women entrepreneurs. The funding amount of ₹5,00,000 is lower than the startup's revenue, but it can still provide valuable support. The grant's national focus and mentorship opportunities are beneficial for the startup's development.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,5,"{""grant_id"": ""005"", ""name"": ""Fintech Innovation Challenge"", ""relevance_score"": 85.0, ""funding_amount"": ""\u20b912,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-08-31"", ""reason"": ""While the primary focus is on fintech, the grant supports scalable technology solutions, which aligns with the startup's PDF download delay functionality. The startup's growth stage matches the eligibility criteria, and the funding amount of \u20b912,00,000 is suitable for further development. The national focus and lack of co-investment requirements add to its attractiveness."", ""sector"": ""Fintech"", ""eligibility"": ""Fintech startups with scalable solutions"", ""application_link"": ""https://fintech.gov.in/challenge"", ""stage"": ""Start-up|Growth/Scale-up""}","While the primary focus is on fintech, the grant supports scalable technology solutions, which aligns with the startup's PDF download delay functionality. The startup's growth stage matches the eligibility criteria, and the funding amount of ₹12,00,000 is suitable for further development. The national focus and lack of co-investment requirements add to its attractiveness.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,9,"{""grant_id"": ""009"", ""name"": ""Green Technology Fund"", ""relevance_score"": 80.0, ""funding_amount"": ""\u20b918,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-15"", ""reason"": ""Although the startup does not directly align with clean energy, the focus on sustainable solutions can relate to improving technology efficiency. The growth stage of the startup fits the eligibility criteria, and the funding amount of \u20b918,00,000 is appropriate. The grant's national reach and mentorship support are additional advantages."", ""sector"": ""Clean Energy|Environment"", ""eligibility"": ""Startups working on sustainable solutions"", ""application_link"": ""https://greentech.gov.in"", ""stage"": ""Start-up|Growth/Scale-up""}","Although the startup does not directly align with clean energy, the focus on sustainable solutions can relate to improving technology efficiency. The growth stage of the startup fits the eligibility criteria, and the funding amount of ₹18,00,000 is appropriate. The grant's national reach and mentorship support are additional advantages.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,6,"{""grant_id"": ""006"", ""name"": ""Social Enterprise Grant"", ""relevance_score"": 75.0, ""funding_amount"": ""\u20b98,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-15"", ""reason"": ""This grant supports social enterprises, and while the startup is technology-focused, it can potentially have social impacts through improved user experience. The growth stage aligns with the eligibility criteria, and the funding amount of \u20b98,00,000 is suitable. The national focus and mentorship opportunities are beneficial."", ""sector"": ""Social Enterprise"", ""eligibility"": ""Non-profit and social enterprises"", ""application_link"": ""https://social.gov.in/grants"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant supports social enterprises, and while the startup is technology-focused, it can potentially have social impacts through improved user experience. The growth stage aligns with the eligibility criteria, and the funding amount of ₹8,00,000 is suitable. The national focus and mentorship opportunities are beneficial.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,12,"{""grant_id"": ""012"", ""name"": ""Rural Development Grant"", ""relevance_score"": 70.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-30"", ""reason"": ""Although the startup does not directly address rural challenges, it may have applications in rural technology access. The growth stage matches the eligibility criteria, and the funding amount of \u20b910,00,000 is suitable. The grant's national focus could also provide wider exposure."", ""sector"": ""Agriculture|Social Enterprise"", ""eligibility"": ""Startups addressing rural challenges"", ""application_link"": ""https://rural.gov.in/development"", ""stage"": ""Start-up|Growth/Scale-up""}","Although the startup does not directly address rural challenges, it may have applications in rural technology access. The growth stage matches the eligibility criteria, and the funding amount of ₹10,00,000 is suitable. The grant's national focus could also provide wider exposure.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,4,"{""grant_id"": ""004"", ""name"": ""Biotech Research Fund"", ""relevance_score"": 65.0, ""funding_amount"": ""\u20b920,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-30"", ""reason"": ""The startup's technology focus does not align with biotech, but the grant supports innovative solutions. The growth stage is compatible, but the funding amount of \u20b920,00,000 may not be directly applicable to the startup's needs. This grant is less relevant compared to others."", ""sector"": ""Biotech"", ""eligibility"": ""Biotech startups with innovative solutions"", ""application_link"": ""https://biotech.gov.in/grants"", ""stage"": ""Ideation|Start-up""}","The startup's technology focus does not align with biotech, but the grant supports innovative solutions. The growth stage is compatible, but the funding amount of ₹20,00,000 may not be directly applicable to the startup's needs. This grant is less relevant compared to others.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,11,"{""grant_id"": ""011"", ""name"": ""Healthcare Innovation Fund"", ""relevance_score"": 60.0, ""funding_amount"": ""\u20b922,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-20"", ""reason"": ""This grant is focused on healthcare and medical devices, which does not align directly with the startup's technology focus. However, if the PDF Delay Test Startup can demonstrate potential healthcare applications, it could be considered. The growth stage aligns, but the funding amount of \u20b922,00,000 may be excessive for the startup's current needs."", ""sector"": ""Biotech|Healthcare"", ""eligibility"": ""Healthcare and medical device startups"", ""application_link"": ""https://healthcare.gov.in/innovation"", ""stage"": ""Growth/Scale-up""}","This grant is focused on healthcare and medical devices, which does not align directly with the startup's technology focus. However, if the PDF Delay Test Startup can demonstrate potential healthcare applications, it could be considered. The growth stage aligns, but the funding amount of ₹22,00,000 may be excessive for the startup's current needs.",2025-10-24T11:59:21.601859+00:00
a9b86a12-8812-49c1-9252-e3f03c1b3356,7,"{""grant_id"": ""007"", ""name"": ""Manufacturing Excellence"", ""relevance_score"": 55.0, ""funding_amount"": ""\u20b930,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-30"", ""reason"": ""This grant targets manufacturing startups, which does not align with the PDF Delay Test Startup's technology focus. The growth stage matches, but the funding amount of \u20b930,00,000 is higher than necessary. This grant is less relevant compared to others."", ""sector"": ""Manufacturing"", ""eligibility"": ""Manufacturing startups with export potential"", ""application_link"": ""https://manufacturing.gov.in"", ""stage"": ""Established""}","This grant targets manufacturing startups, which does not align with the PDF Delay Test Startup's technology focus. The growth stage matches, but the funding amount of ₹30,00,000 is higher than necessary. This grant is less relevant compared to others.",2025-10-24T11:59:21.601859+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,1,"{""grant_id"": ""001"", ""name"": ""Women Innovators Fund"", ""relevance_score"": 95.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-30"", ""reason"": ""This grant is specifically designed for women-led startups in the technology sector, which perfectly aligns with Rupee Match Reasons Test Startup's demographic focus as a woman-owned entity. The funding amount of \u20b910,00,000 is suitable given the startup's revenue of \u20b935,000,000 and its growth stage. Additionally, the grant's focus on product innovation and social impact resonates with the startup's mission to address a specific technology issue."", ""sector"": ""Technology|Fintech"", ""eligibility"": ""Women-led startups in tech sector"", ""application_link"": ""https://grants.gov.in/women-innovators"", ""stage"": ""Growth/Scale-up""}","This grant is specifically designed for women-led startups in the technology sector, which perfectly aligns with Rupee Match Reasons Test Startup's demographic focus as a woman-owned entity. The funding amount of ₹10,00,000 is suitable given the startup's revenue of ₹35,000,000 and its growth stage. Additionally, the grant's focus on product innovation and social impact resonates with the startup's mission to address a specific technology issue.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,5,"{""grant_id"": ""005"", ""name"": ""Fintech Innovation Challenge"", ""relevance_score"": 90.0, ""funding_amount"": ""\u20b912,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-08-31"", ""reason"": ""The startup operates in the technology sector, and this grant targets fintech startups with scalable solutions. Given that Rupee Match Reasons Test Startup is in a growth stage and has a substantial revenue, the funding amount of \u20b912,00,000 is appropriate. The grant's focus on user acquisition aligns with the startup's goal of improving match reasons, making it a strong fit."", ""sector"": ""Fintech"", ""eligibility"": ""Fintech startups with scalable solutions"", ""application_link"": ""https://fintech.gov.in/challenge"", ""stage"": ""Start-up|Growth/Scale-up""}","The startup operates in the technology sector, and this grant targets fintech startups with scalable solutions. Given that Rupee Match Reasons Test Startup is in a growth stage and has a substantial revenue, the funding amount of ₹12,00,000 is appropriate. The grant's focus on user acquisition aligns with the startup's goal of improving match reasons, making it a strong fit.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,3,"{""grant_id"": ""003"", ""name"": ""Innovation Scale-up Grant"", ""relevance_score"": 88.0, ""funding_amount"": ""\u20b925,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-31"", ""reason"": ""This grant is aimed at established startups ready to scale, which aligns with Rupee Match Reasons Test Startup's growth stage and stable revenue. The funding amount of \u20b925,00,000 is suitable for the startup's needs. Although it does not have a specific demographic focus, the startup's strong track record of 11 previous projects enhances its eligibility."", ""sector"": ""Technology|Manufacturing"", ""eligibility"": ""Established startups ready to scale"", ""application_link"": ""https://scaleup.gov.in"", ""stage"": ""Growth/Scale-up|Established""}","This grant is aimed at established startups ready to scale, which aligns with Rupee Match Reasons Test Startup's growth stage and stable revenue. The funding amount of ₹25,00,000 is suitable for the startup's needs. Although it does not have a specific demographic focus, the startup's strong track record of 11 previous projects enhances its eligibility.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,8,"{""grant_id"": ""008"", ""name"": ""Women Entrepreneurs Scheme"", ""relevance_score"": 85.0, ""funding_amount"": ""\u20b95,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-15"", ""reason"": ""This grant is tailored for first-time women entrepreneurs, which aligns with the startup's woman-owned status. While the funding amount of \u20b95,00,000 is lower than the startup's revenue, it can still support specific initiatives. The grant's national focus and mentorship opportunities are beneficial for the startup's growth."", ""sector"": ""All Sectors"", ""eligibility"": ""First-time women entrepreneurs"", ""application_link"": ""https://women.gov.in/startup"", ""stage"": ""Ideation|Start-up""}","This grant is tailored for first-time women entrepreneurs, which aligns with the startup's woman-owned status. While the funding amount of ₹5,00,000 is lower than the startup's revenue, it can still support specific initiatives. The grant's national focus and mentorship opportunities are beneficial for the startup's growth.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,6,"{""grant_id"": ""006"", ""name"": ""Social Enterprise Grant"", ""relevance_score"": 80.0, ""funding_amount"": ""\u20b98,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-15"", ""reason"": ""Although primarily for non-profits and social enterprises, this grant's focus on social impact aligns with the startup's mission. The funding amount of \u20b98,00,000 can support initiatives within the startup. The growth stage compatibility and national reach make it a potential fit, despite the demographic focus being general."", ""sector"": ""Social Enterprise"", ""eligibility"": ""Non-profit and social enterprises"", ""application_link"": ""https://social.gov.in/grants"", ""stage"": ""Start-up|Growth/Scale-up""}","Although primarily for non-profits and social enterprises, this grant's focus on social impact aligns with the startup's mission. The funding amount of ₹8,00,000 can support initiatives within the startup. The growth stage compatibility and national reach make it a potential fit, despite the demographic focus being general.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,9,"{""grant_id"": ""009"", ""name"": ""Green Technology Fund"", ""relevance_score"": 75.0, ""funding_amount"": ""\u20b918,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-15"", ""reason"": ""This grant focuses on startups working on sustainable solutions, which can be relevant if Rupee Match Reasons Test Startup incorporates environmentally friendly practices in its technology. The funding amount of \u20b918,00,000 is suitable, and the national focus aligns with the startup's location in Mumbai."", ""sector"": ""Clean Energy|Environment"", ""eligibility"": ""Startups working on sustainable solutions"", ""application_link"": ""https://greentech.gov.in"", ""stage"": ""Start-up|Growth/Scale-up""}","This grant focuses on startups working on sustainable solutions, which can be relevant if Rupee Match Reasons Test Startup incorporates environmentally friendly practices in its technology. The funding amount of ₹18,00,000 is suitable, and the national focus aligns with the startup's location in Mumbai.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,12,"{""grant_id"": ""012"", ""name"": ""Rural Development Grant"", ""relevance_score"": 70.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-10-30"", ""reason"": ""While primarily aimed at addressing rural challenges, this grant's focus on social innovation could align with the startup's technology solutions if they target rural demographics. The funding amount of \u20b910,00,000 is appropriate, and the grant's national scope allows for potential applicability."", ""sector"": ""Agriculture|Social Enterprise"", ""eligibility"": ""Startups addressing rural challenges"", ""application_link"": ""https://rural.gov.in/development"", ""stage"": ""Start-up|Growth/Scale-up""}","While primarily aimed at addressing rural challenges, this grant's focus on social innovation could align with the startup's technology solutions if they target rural demographics. The funding amount of ₹10,00,000 is appropriate, and the grant's national scope allows for potential applicability.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,11,"{""grant_id"": ""011"", ""name"": ""Healthcare Innovation Fund"", ""relevance_score"": 65.0, ""funding_amount"": ""\u20b922,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-11-20"", ""reason"": ""This grant is focused on healthcare and medical device startups, which may not directly align with the startup's technology focus. However, if the startup's technology can be applied in healthcare contexts, the funding amount of \u20b922,00,000 is substantial. The growth stage compatibility is a positive aspect."", ""sector"": ""Biotech|Healthcare"", ""eligibility"": ""Healthcare and medical device startups"", ""application_link"": ""https://healthcare.gov.in/innovation"", ""stage"": ""Growth/Scale-up""}","This grant is focused on healthcare and medical device startups, which may not directly align with the startup's technology focus. However, if the startup's technology can be applied in healthcare contexts, the funding amount of ₹22,00,000 is substantial. The growth stage compatibility is a positive aspect.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,4,"{""grant_id"": ""004"", ""name"": ""Biotech Research Fund"", ""relevance_score"": 60.0, ""funding_amount"": ""\u20b920,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-09-30"", ""reason"": ""This grant is targeted at biotech startups, which does not align directly with the technology focus of Rupee Match Reasons Test Startup. However, if the startup's technology has applications in biotech, the funding amount of \u20b920,00,000 could be beneficial. The grant's national focus is a plus."", ""sector"": ""Biotech"", ""eligibility"": ""Biotech startups with innovative solutions"", ""application_link"": ""https://biotech.gov.in/grants"", ""stage"": ""Ideation|Start-up""}","This grant is targeted at biotech startups, which does not align directly with the technology focus of Rupee Match Reasons Test Startup. However, if the startup's technology has applications in biotech, the funding amount of ₹20,00,000 could be beneficial. The grant's national focus is a plus.",2025-10-24T12:03:45.277727+00:00
f5342d51-b8a4-4b2b-bbe8-79863c3aef2c,10,"{""grant_id"": ""010"", ""name"": ""Academic Innovation Grant"", ""relevance_score"": 55.0, ""funding_amount"": ""\u20b96,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-31"", ""reason"": ""This grant is aimed at startups founded by academicians/students, which does not align with Rupee Match Reasons Test Startup's profile. However, the funding amount of \u20b96,00,000 could support specific projects if applicable. The general sector focus and national reach are potential positives."", ""sector"": ""All Sectors"", ""eligibility"": ""Startups founded by academicians/students"", ""application_link"": ""https://academic.gov.in/innovation"", ""stage"": ""Ideation|Start-up""}","This grant is aimed at startups founded by academicians/students, which does not align with Rupee Match Reasons Test Startup's profile. However, the funding amount of ₹6,00,000 could support specific projects if applicable. The general sector focus and national reach are potential positives.",2025-10-24T12:03:45.277727+00:00
56a5c880-04c7-4e43-b6f6-71ded6d73e61,1,"{""grant_id"": ""001"", ""name"": ""Women Innovators Fund"", ""relevance_score"": 95.0, ""funding_amount"": ""\u20b910,00,000"", ""soft_approval"": ""No"", ""deadline"": ""2025-12-30"", ""reason"": ""This grant is specifically designed for women-led startups in the technology sector, which aligns perfectly with Dashboard Backgrounds Test Startup's profile as a woman-owned technology company. The funding amount of \u20b910,00,000 is suitable for a growth-stage startup with a revenue of \u20b940,000,000. The grant also offers mentorship and training, which can benefit the startup's scale-up efforts."", ""sector"": ""Technology|Fintech"", ""eligibility"": ""Women-led startups in tech sector"", ""application_link"": ""https://grants.gov.in/women-innovators"", ""stage"": ""Growth/Scale-up""}","This grant is specifically designed for women-led startups in the technology sector, which aligns perfectly with Dashboard Backgrounds Test Startup's profile as a woman-owned technology company. The funding amount of ₹10,00,000 is suitable for a growth-stage startup with a revenue of ₹40,000,000. The grant also offers mentorship and training, which can benefit the startup's scale-up efforts.",2025-10-24T12:09:35.992426+00:00
